Year,Dist Name,Crop,Area(1000 ha),Production(1000 tons),Yield(Kg per ha)
1971,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1971,Raigad,RABI SORGHUM,0.0,0.0,0.0
1971,Raigad,SORGHUM,0.0,0.0,0.0
1971,Raigad,PEARL MILLET,0.0,0.0,0.0
1971,Raigad,MAIZE,0.0,0.0,0.0
1971,Raigad,FINGER MILLET,12.6,10.8,857.14
1971,Raigad,BARLEY,0.0,0.0,0.0
1971,Raigad,CHICKPEA,0.4,0.1,250.0
1971,Raigad,PIGEONPEA,0.5,0.1,200.0
1971,Raigad,MINOR PULSES,5.5,1.3,236.36
1971,Raigad,GROUNDNUT,0.0,0.0,0.0
1971,Raigad,SESAMUM,1.2,0.2,166.67
1971,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1971,Raigad,SAFFLOWER,0.0,0.0,0.0
1971,Raigad,CASTOR,0.0,0.0,0.0
1971,Raigad,LINSEED,0.0,0.0,0.0
1971,Raigad,SUNFLOWER,0.0,0.0,0.0
1971,Raigad,SOYABEAN,0.0,0.0,0.0
1971,Raigad,OILSEEDS,2.1,0.2,95.24
1971,Raigad,SUGARCANE,0.0,0.0,0.0
1971,Raigad,COTTON,0.0,0.0,0.0
1972,Raigad,RICE,136.7,163.0,1192.39
1972,Raigad,WHEAT,0.0,0.0,0.0
1972,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1972,Raigad,RABI SORGHUM,0.0,0.0,0.0
1972,Raigad,SORGHUM,0.0,0.0,0.0
1972,Raigad,PEARL MILLET,0.0,0.0,0.0
1972,Raigad,MAIZE,0.0,0.0,0.0
1972,Raigad,FINGER MILLET,13.7,7.0,510.95
1972,Raigad,BARLEY,0.0,0.0,0.0
1972,Raigad,CHICKPEA,0.3,0.1,333.33
1972,Raigad,PIGEONPEA,0.7,0.3,428.57
1972,Raigad,MINOR PULSES,6.9,1.8,260.87
1972,Raigad,GROUNDNUT,0.0,0.0,0.0
1972,Raigad,SESAMUM,1.1,0.2,181.82
1972,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1972,Raigad,SAFFLOWER,0.0,0.0,0.0
1972,Raigad,CASTOR,0.0,0.0,0.0
1972,Raigad,LINSEED,0.0,0.0,0.0
1972,Raigad,SUNFLOWER,0.0,0.0,0.0
1972,Raigad,SOYABEAN,0.0,0.0,0.0
1972,Raigad,OILSEEDS,1.8,0.2,111.11
1972,Raigad,SUGARCANE,0.0,0.0,0.0
1972,Raigad,COTTON,0.0,0.0,0.0
1973,Raigad,RICE,138.4,203.7,1471.82
1973,Raigad,WHEAT,0.0,0.0,0.0
1973,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1973,Raigad,RABI SORGHUM,0.0,0.0,0.0
1973,Raigad,SORGHUM,0.0,0.0,0.0
1973,Raigad,PEARL MILLET,0.0,0.0,0.0
1973,Raigad,MAIZE,0.0,0.0,0.0
1973,Raigad,FINGER MILLET,13.6,13.0,955.88
1973,Raigad,BARLEY,0.0,0.0,0.0
1973,Raigad,CHICKPEA,0.5,0.2,400.0
1973,Raigad,PIGEONPEA,1.1,0.4,363.64
1973,Raigad,MINOR PULSES,5.6,1.9,339.29
1973,Raigad,GROUNDNUT,0.0,0.0,0.0
1973,Raigad,SESAMUM,1.0,0.3,300.0
1973,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1973,Raigad,SAFFLOWER,0.0,0.0,0.0
1973,Raigad,CASTOR,0.0,0.0,0.0
1973,Raigad,LINSEED,0.0,0.0,0.0
1973,Raigad,SUNFLOWER,0.0,0.0,0.0
1973,Raigad,SOYABEAN,0.0,0.0,0.0
1973,Raigad,OILSEEDS,1.7,0.3,176.47
1973,Raigad,SUGARCANE,0.0,0.0,0.0
1973,Raigad,COTTON,0.0,0.0,0.0
1974,Raigad,RICE,140.1,214.2,1528.91
1974,Raigad,WHEAT,0.0,0.0,0.0
1974,Raigad,KHARIF SORGHUM,0.1,0.2,2000.0
1974,Raigad,RABI SORGHUM,0.0,0.0,0.0
1974,Raigad,SORGHUM,0.1,0.2,2000.0
1974,Raigad,PEARL MILLET,0.0,0.0,0.0
1974,Raigad,MAIZE,0.0,0.0,0.0
1974,Raigad,FINGER MILLET,19.3,14.8,766.84
1974,Raigad,BARLEY,0.0,0.0,0.0
1974,Raigad,CHICKPEA,0.5,0.2,400.0
1974,Raigad,PIGEONPEA,1.4,0.4,285.71
1974,Raigad,MINOR PULSES,6.0,2.4,400.0
1974,Raigad,GROUNDNUT,0.0,0.0,0.0
1974,Raigad,SESAMUM,1.0,0.3,300.0
1974,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1974,Raigad,SAFFLOWER,0.0,0.0,0.0
1974,Raigad,CASTOR,0.0,0.0,0.0
1974,Raigad,LINSEED,0.0,0.0,0.0
1974,Raigad,SUNFLOWER,0.0,0.0,0.0
1974,Raigad,SOYABEAN,0.0,0.0,0.0
1974,Raigad,OILSEEDS,1.7,0.3,176.47
1974,Raigad,SUGARCANE,0.0,0.0,0.0
1974,Raigad,COTTON,0.0,0.0,0.0
1975,Raigad,RICE,141.0,235.8,1672.34
1975,Raigad,WHEAT,0.4,0.6,1500.0
1975,Raigad,KHARIF SORGHUM,3.7,10.2,2756.76
1975,Raigad,RABI SORGHUM,0.0,0.0,0.0
1975,Raigad,SORGHUM,3.7,10.2,2756.76
1975,Raigad,PEARL MILLET,0.0,0.0,0.0
1975,Raigad,MAIZE,0.0,0.0,0.0
1975,Raigad,FINGER MILLET,19.0,16.6,873.68
1975,Raigad,BARLEY,0.0,0.0,0.0
1975,Raigad,CHICKPEA,0.6,0.4,666.67
1975,Raigad,PIGEONPEA,1.3,0.5,384.62
1975,Raigad,MINOR PULSES,5.7,1.9,333.33
1975,Raigad,GROUNDNUT,0.0,0.0,0.0
1975,Raigad,SESAMUM,1.0,0.3,300.0
1975,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1975,Raigad,SAFFLOWER,0.0,0.0,0.0
1975,Raigad,CASTOR,0.0,0.0,0.0
1975,Raigad,LINSEED,0.0,0.0,0.0
1975,Raigad,SUNFLOWER,0.0,0.0,0.0
1975,Raigad,SOYABEAN,0.0,0.0,0.0
1975,Raigad,OILSEEDS,1.7,0.3,176.47
1975,Raigad,SUGARCANE,0.0,0.0,0.0
1975,Raigad,COTTON,0.0,0.0,0.0
1976,Raigad,RICE,141.7,215.2,1518.7
1976,Raigad,WHEAT,0.0,0.0,0.0
1976,Raigad,KHARIF SORGHUM,0.7,1.0,1428.57
1976,Raigad,RABI SORGHUM,0.0,0.0,0.0
1976,Raigad,SORGHUM,0.7,1.0,1428.57
1976,Raigad,PEARL MILLET,0.0,0.0,0.0
1976,Raigad,MAIZE,0.0,0.0,0.0
1976,Raigad,FINGER MILLET,17.0,14.7,864.71
1976,Raigad,BARLEY,0.0,0.0,0.0
1976,Raigad,CHICKPEA,0.6,0.2,333.33
1976,Raigad,PIGEONPEA,0.7,0.4,571.43
1976,Raigad,MINOR PULSES,5.4,2.0,370.37
1976,Raigad,GROUNDNUT,0.0,0.0,0.0
1976,Raigad,SESAMUM,1.1,0.2,181.82
1976,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1976,Raigad,SAFFLOWER,0.0,0.0,0.0
1976,Raigad,CASTOR,0.0,0.0,0.0
1976,Raigad,LINSEED,0.0,0.0,0.0
1976,Raigad,SUNFLOWER,0.0,0.0,0.0
1976,Raigad,SOYABEAN,0.0,0.0,0.0
1976,Raigad,OILSEEDS,1.8,0.2,111.11
1976,Raigad,SUGARCANE,0.0,0.0,0.0
1976,Raigad,COTTON,0.0,0.0,0.0
1977,Raigad,RICE,141.8,290.8,2050.78
1977,Raigad,WHEAT,0.0,0.0,0.0
1977,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1977,Raigad,RABI SORGHUM,0.0,0.0,0.0
1977,Raigad,SORGHUM,0.0,0.0,0.0
1977,Raigad,PEARL MILLET,0.0,0.0,0.0
1977,Raigad,MAIZE,0.0,0.0,0.0
1977,Raigad,FINGER MILLET,16.5,16.6,1006.06
1977,Raigad,BARLEY,0.0,0.0,0.0
1977,Raigad,CHICKPEA,0.6,0.2,333.33
1977,Raigad,PIGEONPEA,0.8,0.2,250.0
1977,Raigad,MINOR PULSES,5.5,1.6,290.91
1977,Raigad,GROUNDNUT,0.0,0.0,0.0
1977,Raigad,SESAMUM,1.0,0.3,300.0
1977,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1977,Raigad,SAFFLOWER,0.0,0.0,0.0
1977,Raigad,CASTOR,0.0,0.0,0.0
1977,Raigad,LINSEED,0.0,0.0,0.0
1977,Raigad,SUNFLOWER,0.0,0.0,0.0
1977,Raigad,SOYABEAN,0.0,0.0,0.0
1977,Raigad,OILSEEDS,1.8,0.3,166.67
1977,Raigad,SUGARCANE,0.0,0.0,0.0
1977,Raigad,COTTON,0.0,0.0,0.0
1978,Raigad,RICE,142.0,268.1,1888.03
1978,Raigad,WHEAT,0.0,0.0,0.0
1978,Raigad,KHARIF SORGHUM,0.1,0.1,1000.0
1978,Raigad,RABI SORGHUM,0.0,0.0,0.0
1978,Raigad,SORGHUM,0.1,0.1,1000.0
1978,Raigad,PEARL MILLET,0.0,0.0,0.0
1978,Raigad,MAIZE,0.0,0.0,0.0
1978,Raigad,FINGER MILLET,16.0,15.5,968.75
1978,Raigad,BARLEY,0.0,0.0,0.0
1978,Raigad,CHICKPEA,0.7,0.2,285.71
1978,Raigad,PIGEONPEA,1.6,0.5,312.5
1978,Raigad,MINOR PULSES,5.2,1.6,307.69
1978,Raigad,GROUNDNUT,0.0,0.0,0.0
1978,Raigad,SESAMUM,1.1,0.4,363.64
1978,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1978,Raigad,SAFFLOWER,0.0,0.0,0.0
1978,Raigad,CASTOR,0.0,0.0,0.0
1978,Raigad,LINSEED,0.0,0.0,0.0
1978,Raigad,SUNFLOWER,0.0,0.0,0.0
1978,Raigad,SOYABEAN,0.0,0.0,0.0
1978,Raigad,OILSEEDS,1.9,0.4,210.53
1978,Raigad,SUGARCANE,0.0,0.0,0.0
1978,Raigad,COTTON,0.0,0.0,0.0
1979,Raigad,RICE,147.3,238.3,1617.79
1979,Raigad,WHEAT,0.0,0.0,0.0
1979,Raigad,KHARIF SORGHUM,0.1,0.1,1000.0
1979,Raigad,RABI SORGHUM,0.0,0.0,0.0
1979,Raigad,SORGHUM,0.1,0.1,1000.0
1979,Raigad,PEARL MILLET,0.0,0.0,0.0
1979,Raigad,MAIZE,0.3,0.8,2666.67
1979,Raigad,FINGER MILLET,20.5,17.2,839.02
1979,Raigad,BARLEY,0.0,0.0,0.0
1979,Raigad,CHICKPEA,0.7,0.2,285.71
1979,Raigad,PIGEONPEA,1.6,0.6,375.0
1979,Raigad,MINOR PULSES,5.8,2.0,344.83
1979,Raigad,GROUNDNUT,0.0,0.0,0.0
1979,Raigad,SESAMUM,1.4,0.4,285.71
1979,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1979,Raigad,SAFFLOWER,0.0,0.0,0.0
1979,Raigad,CASTOR,0.0,0.0,0.0
1979,Raigad,LINSEED,0.0,0.0,0.0
1979,Raigad,SUNFLOWER,0.0,0.0,0.0
1979,Raigad,SOYABEAN,0.0,0.0,0.0
1979,Raigad,OILSEEDS,1.9,0.4,210.53
1979,Raigad,SUGARCANE,0.0,0.0,0.0
1979,Raigad,COTTON,0.0,0.0,0.0
1980,Raigad,RICE,149.2,274.1,1837.13
1980,Raigad,WHEAT,0.0,0.0,0.0
1980,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1980,Raigad,RABI SORGHUM,0.0,0.0,0.0
1980,Raigad,SORGHUM,0.0,0.0,0.0
1980,Raigad,PEARL MILLET,0.0,0.0,0.0
1980,Raigad,MAIZE,0.2,0.4,2000.0
1980,Raigad,FINGER MILLET,20.5,18.5,902.44
1980,Raigad,BARLEY,0.0,0.0,0.0
1980,Raigad,CHICKPEA,0.7,0.2,285.71
1980,Raigad,PIGEONPEA,1.7,0.7,411.76
1980,Raigad,MINOR PULSES,6.4,1.5,234.38
1980,Raigad,GROUNDNUT,0.0,0.0,0.0
1980,Raigad,SESAMUM,1.3,0.3,230.77
1980,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1980,Raigad,SAFFLOWER,0.0,0.0,0.0
1980,Raigad,CASTOR,0.0,0.0,0.0
1980,Raigad,LINSEED,0.0,0.0,0.0
1980,Raigad,SUNFLOWER,0.0,0.0,0.0
1980,Raigad,SOYABEAN,0.0,0.0,0.0
1980,Raigad,OILSEEDS,2.0,0.4,200.0
1980,Raigad,SUGARCANE,0.0,0.0,0.0
1980,Raigad,COTTON,0.0,0.0,0.0
1981,Raigad,RICE,149.4,284.8,1906.29
1981,Raigad,WHEAT,0.0,0.0,0.0
1981,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1981,Raigad,RABI SORGHUM,0.0,0.0,0.0
1981,Raigad,SORGHUM,0.0,0.0,0.0
1981,Raigad,PEARL MILLET,0.0,0.0,0.0
1981,Raigad,MAIZE,0.1,0.2,2000.0
1981,Raigad,FINGER MILLET,20.8,20.5,985.58
1981,Raigad,BARLEY,0.0,0.0,0.0
1981,Raigad,CHICKPEA,0.7,0.2,285.71
1981,Raigad,PIGEONPEA,2.0,0.7,350.0
1981,Raigad,MINOR PULSES,6.7,1.9,283.58
1981,Raigad,GROUNDNUT,0.0,0.0,0.0
1981,Raigad,SESAMUM,1.2,0.3,250.0
1981,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1981,Raigad,SAFFLOWER,0.0,0.0,0.0
1981,Raigad,CASTOR,0.0,0.0,0.0
1981,Raigad,LINSEED,0.0,0.0,0.0
1981,Raigad,SUNFLOWER,0.0,0.0,0.0
1981,Raigad,SOYABEAN,0.0,0.0,0.0
1981,Raigad,OILSEEDS,1.9,0.5,263.16
1981,Raigad,SUGARCANE,0.0,0.0,0.0
1981,Raigad,COTTON,0.0,0.0,0.0
1982,Raigad,RICE,151.7,283.1,1866.18
1982,Raigad,WHEAT,0.0,0.0,0.0
1982,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1982,Raigad,RABI SORGHUM,0.0,0.0,0.0
1982,Raigad,SORGHUM,0.0,0.0,0.0
1982,Raigad,PEARL MILLET,0.0,0.0,0.0
1982,Raigad,MAIZE,0.2,0.2,1000.0
1982,Raigad,FINGER MILLET,20.4,18.4,901.96
1982,Raigad,BARLEY,0.0,0.0,0.0
1982,Raigad,CHICKPEA,0.7,0.2,285.71
1982,Raigad,PIGEONPEA,2.0,0.7,350.0
1982,Raigad,MINOR PULSES,5.2,1.5,288.46
1982,Raigad,GROUNDNUT,0.0,0.0,0.0
1982,Raigad,SESAMUM,1.3,0.4,307.69
1982,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1982,Raigad,SAFFLOWER,0.0,0.0,0.0
1982,Raigad,CASTOR,0.0,0.0,0.0
1982,Raigad,LINSEED,0.0,0.0,0.0
1982,Raigad,SUNFLOWER,0.0,0.0,0.0
1982,Raigad,SOYABEAN,0.0,0.0,0.0
1982,Raigad,OILSEEDS,1.8,0.2,111.11
1982,Raigad,SUGARCANE,0.0,0.0,0.0
1982,Raigad,COTTON,0.0,0.0,0.0
1983,Raigad,RICE,151.8,272.4,1794.47
1983,Raigad,WHEAT,0.0,0.0,0.0
1983,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1983,Raigad,RABI SORGHUM,0.0,0.0,0.0
1983,Raigad,SORGHUM,0.0,0.0,0.0
1983,Raigad,PEARL MILLET,0.0,0.0,0.0
1983,Raigad,MAIZE,0.0,0.0,0.0
1983,Raigad,FINGER MILLET,21.0,19.2,914.29
1983,Raigad,BARLEY,0.0,0.0,0.0
1983,Raigad,CHICKPEA,0.8,0.3,375.0
1983,Raigad,PIGEONPEA,4.3,1.4,325.58
1983,Raigad,MINOR PULSES,3.1,1.2,387.1
1983,Raigad,GROUNDNUT,0.0,0.0,0.0
1983,Raigad,SESAMUM,1.3,0.4,307.69
1983,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1983,Raigad,SAFFLOWER,0.0,0.0,0.0
1983,Raigad,CASTOR,0.0,0.0,0.0
1983,Raigad,LINSEED,0.0,0.0,0.0
1983,Raigad,SUNFLOWER,0.0,0.0,0.0
1983,Raigad,SOYABEAN,0.0,0.0,0.0
1983,Raigad,OILSEEDS,1.8,0.3,166.67
1983,Raigad,SUGARCANE,0.0,0.0,0.0
1983,Raigad,COTTON,0.0,0.0,0.0
1984,Raigad,RICE,151.1,323.3,2139.64
1984,Raigad,WHEAT,0.0,0.0,0.0
1984,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1984,Raigad,RABI SORGHUM,0.0,0.0,0.0
1984,Raigad,SORGHUM,0.0,0.0,0.0
1984,Raigad,PEARL MILLET,0.0,0.0,0.0
1984,Raigad,MAIZE,0.2,0.2,1000.0
1984,Raigad,FINGER MILLET,22.3,21.4,959.64
1984,Raigad,BARLEY,0.0,0.0,0.0
1984,Raigad,CHICKPEA,2.2,0.9,409.09
1984,Raigad,PIGEONPEA,4.2,1.7,404.76
1984,Raigad,MINOR PULSES,1.7,0.5,294.12
1984,Raigad,GROUNDNUT,0.2,0.2,1000.0
1984,Raigad,SESAMUM,2.5,0.7,280.0
1984,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1984,Raigad,SAFFLOWER,0.0,0.0,0.0
1984,Raigad,CASTOR,0.0,0.0,0.0
1984,Raigad,LINSEED,0.0,0.0,0.0
1984,Raigad,SUNFLOWER,0.0,0.0,0.0
1984,Raigad,SOYABEAN,0.0,0.0,0.0
1984,Raigad,OILSEEDS,1.7,0.3,176.47
1984,Raigad,SUGARCANE,0.0,0.0,0.0
1984,Raigad,COTTON,0.0,0.0,0.0
1985,Raigad,RICE,151.6,262.2,1729.55
1985,Raigad,WHEAT,0.0,0.0,0.0
1985,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1985,Raigad,RABI SORGHUM,0.0,0.0,0.0
1985,Raigad,SORGHUM,0.0,0.0,0.0
1985,Raigad,PEARL MILLET,0.0,0.0,0.0
1985,Raigad,MAIZE,0.1,0.1,1000.0
1985,Raigad,FINGER MILLET,22.7,22.8,1004.41
1985,Raigad,BARLEY,0.0,0.0,0.0
1985,Raigad,CHICKPEA,3.3,0.9,272.73
1985,Raigad,PIGEONPEA,1.9,1.0,526.32
1985,Raigad,MINOR PULSES,2.5,1.0,400.0
1985,Raigad,GROUNDNUT,0.2,0.2,1000.0
1985,Raigad,SESAMUM,2.8,0.6,214.29
1985,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1985,Raigad,SAFFLOWER,0.0,0.0,0.0
1985,Raigad,CASTOR,0.0,0.0,0.0
1985,Raigad,LINSEED,0.0,0.0,0.0
1985,Raigad,SUNFLOWER,0.0,0.0,0.0
1985,Raigad,SOYABEAN,0.0,0.0,0.0
1985,Raigad,OILSEEDS,1.7,0.3,176.47
1985,Raigad,SUGARCANE,0.0,0.0,0.0
1985,Raigad,COTTON,0.0,0.0,0.0
1986,Raigad,RICE,151.0,259.0,1715.23
1986,Raigad,WHEAT,0.0,0.0,0.0
1986,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1986,Raigad,RABI SORGHUM,0.0,0.0,0.0
1986,Raigad,SORGHUM,0.0,0.0,0.0
1986,Raigad,PEARL MILLET,0.0,0.0,0.0
1986,Raigad,MAIZE,0.0,0.0,0.0
1986,Raigad,FINGER MILLET,23.0,12.0,521.74
1986,Raigad,BARLEY,0.0,0.0,0.0
1986,Raigad,CHICKPEA,4.0,1.0,250.0
1986,Raigad,PIGEONPEA,2.0,1.0,500.0
1986,Raigad,MINOR PULSES,4.8,1.4,291.67
1986,Raigad,GROUNDNUT,0.3,0.5,1666.67
1986,Raigad,SESAMUM,2.9,1.0,344.83
1986,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1986,Raigad,SAFFLOWER,0.0,0.0,0.0
1986,Raigad,CASTOR,0.0,0.0,0.0
1986,Raigad,LINSEED,0.0,0.0,0.0
1986,Raigad,SUNFLOWER,0.0,0.0,0.0
1986,Raigad,SOYABEAN,0.0,0.0,0.0
1986,Raigad,OILSEEDS,3.2,0.9,281.25
1986,Raigad,SUGARCANE,0.0,0.0,0.0
1986,Raigad,COTTON,0.0,0.0,0.0
1987,Raigad,RICE,150.0,308.0,2053.33
1987,Raigad,WHEAT,0.0,0.0,0.0
1987,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1987,Raigad,RABI SORGHUM,0.0,0.0,0.0
1987,Raigad,SORGHUM,0.0,0.0,0.0
1987,Raigad,PEARL MILLET,0.0,0.0,0.0
1987,Raigad,MAIZE,0.0,0.0,0.0
1987,Raigad,FINGER MILLET,24.0,21.0,875.0
1987,Raigad,BARLEY,0.0,0.0,0.0
1987,Raigad,CHICKPEA,2.0,1.0,500.0
1987,Raigad,PIGEONPEA,2.0,1.0,500.0
1987,Raigad,MINOR PULSES,7.0,1.9,271.43
1987,Raigad,GROUNDNUT,0.3,0.3,1000.0
1987,Raigad,SESAMUM,3.3,0.9,272.73
1987,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1987,Raigad,SAFFLOWER,0.0,0.0,0.0
1987,Raigad,CASTOR,0.0,0.0,0.0
1987,Raigad,LINSEED,0.0,0.0,0.0
1987,Raigad,SUNFLOWER,0.0,0.0,0.0
1987,Raigad,SOYABEAN,0.0,0.0,0.0
1987,Raigad,OILSEEDS,3.5,1.1,314.29
1987,Raigad,SUGARCANE,0.0,0.0,0.0
1987,Raigad,COTTON,0.0,0.0,0.0
1988,Raigad,RICE,151.3,345.6,2284.2
1988,Raigad,WHEAT,0.0,0.0,0.0
1988,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1988,Raigad,RABI SORGHUM,0.0,0.0,0.0
1988,Raigad,SORGHUM,0.0,0.0,0.0
1988,Raigad,PEARL MILLET,0.0,0.0,0.0
1988,Raigad,MAIZE,0.1,0.1,1000.0
1988,Raigad,FINGER MILLET,24.4,20.2,827.87
1988,Raigad,BARLEY,0.0,0.0,0.0
1988,Raigad,CHICKPEA,2.3,1.3,565.22
1988,Raigad,PIGEONPEA,1.9,1.3,684.21
1988,Raigad,MINOR PULSES,8.4,3.5,416.67
1988,Raigad,GROUNDNUT,0.5,0.7,1400.0
1988,Raigad,SESAMUM,1.6,0.6,375.0
1988,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1988,Raigad,SAFFLOWER,0.0,0.0,0.0
1988,Raigad,CASTOR,0.0,0.0,0.0
1988,Raigad,LINSEED,0.0,0.0,0.0
1988,Raigad,SUNFLOWER,0.0,0.0,0.0
1988,Raigad,SOYABEAN,0.0,0.0,0.0
1988,Raigad,OILSEEDS,3.2,1.2,375.0
1988,Raigad,SUGARCANE,0.0,0.0,0.0
1988,Raigad,COTTON,0.0,0.0,0.0
1989,Raigad,RICE,150.8,299.2,1984.08
1989,Raigad,WHEAT,0.0,0.0,0.0
1989,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1989,Raigad,RABI SORGHUM,0.0,0.0,0.0
1989,Raigad,SORGHUM,0.0,0.0,0.0
1989,Raigad,PEARL MILLET,0.0,0.0,0.0
1989,Raigad,MAIZE,0.1,0.1,1000.0
1989,Raigad,FINGER MILLET,24.1,18.7,775.93
1989,Raigad,BARLEY,0.0,0.0,0.0
1989,Raigad,CHICKPEA,2.5,1.1,440.0
1989,Raigad,PIGEONPEA,1.8,1.6,888.89
1989,Raigad,MINOR PULSES,7.9,2.8,354.43
1989,Raigad,GROUNDNUT,0.4,0.8,2000.0
1989,Raigad,SESAMUM,1.7,0.2,117.65
1989,Raigad,RAPESEED AND MUSTARD,0.1,0.0,0.0
1989,Raigad,SAFFLOWER,0.0,0.0,0.0
1989,Raigad,CASTOR,0.0,0.0,0.0
1989,Raigad,LINSEED,0.0,0.0,0.0
1989,Raigad,SUNFLOWER,0.0,0.0,0.0
1989,Raigad,SOYABEAN,0.0,0.0,0.0
1989,Raigad,OILSEEDS,2.9,0.5,172.41
1989,Raigad,SUGARCANE,0.0,0.0,0.0
1989,Raigad,COTTON,0.0,0.0,0.0
1990,Raigad,RICE,152.4,251.4,1649.61
1990,Raigad,WHEAT,0.0,0.0,0.0
1990,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1990,Raigad,RABI SORGHUM,0.0,0.0,0.0
1990,Raigad,SORGHUM,0.0,0.0,0.0
1990,Raigad,PEARL MILLET,0.0,0.0,0.0
1990,Raigad,MAIZE,0.0,0.0,0.0
1990,Raigad,FINGER MILLET,24.5,14.9,608.16
1990,Raigad,BARLEY,0.0,0.0,0.0
1990,Raigad,CHICKPEA,2.0,1.1,550.0
1990,Raigad,PIGEONPEA,1.6,0.7,437.5
1990,Raigad,MINOR PULSES,9.6,4.0,416.67
1990,Raigad,GROUNDNUT,0.2,0.4,2000.0
1990,Raigad,SESAMUM,1.6,0.5,312.5
1990,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1990,Raigad,SAFFLOWER,0.0,0.0,0.0
1990,Raigad,CASTOR,0.0,0.0,0.0
1990,Raigad,LINSEED,0.0,0.0,0.0
1990,Raigad,SUNFLOWER,0.0,0.0,0.0
1990,Raigad,SOYABEAN,0.0,0.0,0.0
1990,Raigad,OILSEEDS,2.7,1.5,555.56
1990,Raigad,SUGARCANE,0.0,0.0,0.0
1990,Raigad,COTTON,0.0,0.0,0.0
1991,Raigad,RICE,150.4,335.6,2231.38
1991,Raigad,WHEAT,0.0,0.0,0.0
1991,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1991,Raigad,RABI SORGHUM,0.0,0.0,0.0
1991,Raigad,SORGHUM,0.0,0.0,0.0
1991,Raigad,PEARL MILLET,0.0,0.0,0.0
1991,Raigad,MAIZE,0.0,0.0,0.0
1991,Raigad,FINGER MILLET,22.1,15.9,719.46
1991,Raigad,BARLEY,0.0,0.0,0.0
1991,Raigad,CHICKPEA,2.0,0.9,450.0
1991,Raigad,PIGEONPEA,1.6,0.9,562.5
1991,Raigad,MINOR PULSES,9.6,2.2,229.17
1991,Raigad,GROUNDNUT,0.3,0.2,666.67
1991,Raigad,SESAMUM,1.6,0.5,312.5
1991,Raigad,RAPESEED AND MUSTARD,0.0,0.0,0.0
1991,Raigad,SAFFLOWER,0.0,0.0,0.0
1991,Raigad,CASTOR,0.0,0.0,0.0
1991,Raigad,LINSEED,0.0,0.0,0.0
1991,Raigad,SUNFLOWER,0.0,0.0,0.0
1991,Raigad,SOYABEAN,0.0,0.0,0.0
1991,Raigad,OILSEEDS,2.7,0.9,333.33
1991,Raigad,SUGARCANE,0.0,0.0,0.0
1991,Raigad,COTTON,0.0,0.0,0.0
1992,Raigad,RICE,139.0,294.5,2118.71
1992,Raigad,WHEAT,0.0,0.0,0.0
1992,Raigad,KHARIF SORGHUM,0.0,0.0,0.0
1992,Raigad,RABI SORGHUM,0.0,0.0,0.0
1992,Raigad,SORGHUM,0.0,0.0,0.0
1992,Raigad,PEARL MILLET,0.0,0.0,0.0
1992,Raigad,MAIZE,0.0,0.0,0.0
1992,Raigad,FINGER MILLET,18.7,14.1,754.01
1992,Raigad,BARLEY,0.0,0.0,0.0
1992,Raigad,CHICKPEA,2.5,1.3,520.0
1992,Raigad,PIGEONPEA,1.8,1.6,888.89
1992,Raigad,MINOR PULSES,10.6,3.0,283.02
1992,Raigad,GROUNDNUT,0.2,0.2,1000.0
1992,Raigad,SESAMUM,1.4,0.5,357.14
